platform,channel_name,channel_display_name,channel_id,hours_watched,peak_viewers,average_viewers,airtime_in_m,followers_gain,live_views,last_streamed_game,avatar_url,channel_country,stream_language,partnership_status,channel_type,start_date,end_date,year,week_number
twitch,zackrawrr,zackrawrr,552120296,1450322,109865,37835,2300,6768,2331697,Path of Exile 2,https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,kato_junichi0817,加藤純一うん〇ちゃん,545050196,1290952,88436,24244,3195,2091,5234395,7 Days to Die,https://static-cdn.jtvnw.net/jtv_user_pictures/a4977cfd-1962-41ec-9355-ab2611b97552-profile_image-300x300.png,JA,ja,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,fps_shaka,fps_shaka,49207184,1271233,51230,17064,4470,2134,5389492,Street Fighter 6,https://static-cdn.jtvnw.net/jtv_user_pictures/61f568bf-884b-4126-b17c-fc525c6d3bd4-profile_image-300x300.png,JA,ja,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,loltyler1,loltyler1,51496027,1236085,59160,22074,3360,10416,3281970,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,agent00,Agent00,90222258,1193802,24415,9977,7180,20444,4620704,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a83b628d80bcbe4f-profile_image-300x300.png,CA,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,gaules,Gaules,181077473,1144099,144747,6949,9880,18850,2764713,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/ea0fe422-84bd-4aee-9d10-fd4b0b3a7054-profile_image-300x300.png,BR,pt,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,piratesoftware,PirateSoftware,151368796,1061793,33748,15483,4115,13499,1582084,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/9a1edcb1-7d62-48ab-b071-1ef64ab0f629-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,necros,Necros,129625799,1030345,45000,15593,3965,31585,2930909,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/d129a627-ea3f-4188-af1e-c30e2a1725c9-profile_image-300x300.png,RS,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,noway4u_sir,NoWay4u_Sir,85397463,1021529,22144,14859,4125,2067,2072386,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/9e619d88755f56a8-profile_image-300x300.png,DE,de,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,jynxzi,Jynxzi,411377640,1004055,34760,24440,2465,51958,5192414,Tom Clancy's Rainbow Six Siege,https://static-cdn.jtvnw.net/jtv_user_pictures/645d98a0-a2eb-48a3-b687-cfbc55243e4a-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,aminematue,aminematue,407388596,972602,67003,41388,1410,11311,3995529,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/13e55cbe-a1b0-4f4c-b69b-2748274b9e48-profile_image-300x300.png,FR,fr,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,summit1g,summit1g,26490481,958974,16355,9973,5770,300,1986023,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/99aa4739-21d6-40af-86ae-4b4d3457fce4-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,jonvlogs,JonVlogs,103989988,954267,37202,19023,3010,7127,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/00e7ebf9-89b9-41e1-b2bc-263b0ce805d0-profile_image-300x300.png,BR,pt,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,rubius,Rubius,39276140,893679,52420,29544,1815,14662,2945063,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-300x300.jpg,ES,es,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,stylishnoob4,stylishnoob4,50988750,882112,23188,12708,4165,1243,2946007,Core Keeper,https://static-cdn.jtvnw.net/jtv_user_pictures/stylishnoob4-profile_image-08271f11296c16df-300x300.png,JA,ja,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,ludwig,Ludwig,40934651,880220,43607,17783,2970,22454,1895992,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/bde8aaf5-35d4-4503-9797-842401da900f-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,plaqueboymax,plaqueboymax,672238954,864310,56165,29217,1775,35810,5333352,Music,https://static-cdn.jtvnw.net/jtv_user_pictures/111c56c3-ac28-423e-ac5b-9c93e10556a8-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,bastighg,BastiGHG,38121996,826755,27246,14570,3405,8789,982050,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/865826b7-35e7-47be-9bb8-aff3be1fa08f-profile_image-300x300.png,DE,de,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,sinatraa,sinatraa,138094916,799428,22878,9942,4825,15396,1554323,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/d5de7613-5632-4c20-bf83-132f5e4c28ac-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,shroud,shroud,37402112,789694,24452,11744,4035,4768,3535896,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/7ed5e0c6-0191-4eef-8328-4af6e4ea5318-profile_image-300x300.png,CA,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,thebausffs,Thebausffs,93869876,780635,25405,17709,2645,9732,2505108,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/04c65db8-ef62-4fb5-8cff-09f0521de151-profile_image-300x300.png,SE,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,jasontheween,jasontheween,107117952,766650,39576,17591,2615,12003,3593809,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a04be2b0-9cc1-403c-a4b0-47b32d1fe640-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,papaplatte,Papaplatte,50985620,759003,41293,25442,1790,7484,2596092,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/04abc1b4-7bad-4b55-8da8-c0f1cf031bda-profile_image-300x300.png,DE,de,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,forsen,forsen,22484632,742386,57815,15049,2960,767,1121744,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/forsen-profile_image-48b43e1e4f54b5c8-300x300.png,SE,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,kamet0,Kamet0,27115917,735557,81877,24519,1800,6400,3084724,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/9e12862d-a8d0-4df2-81aa-e2241022dc98-profile_image-300x300.jpg,FR,fr,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,jltomy,JLTomy,155601320,680135,30076,15342,2660,2572,2374093,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/aa2bc80a-e317-494a-a94d-7492889e4f66-profile_image-300x300.png,FR,fr,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,alanzoka,alanzoka,38244180,649588,27394,19343,2015,14025,2128346,Grand Theft Auto: San Andreas,https://static-cdn.jtvnw.net/jtv_user_pictures/64d44235-1dee-4bca-95da-bee1ee96eea3-profile_image-300x300.png,BR,pt,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,recrent,Recrent,39154778,649540,16262,9225,4225,11030,3336958,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/8e9ae092-d343-4f47-a65a-26ce3d2da6ab-profile_image-300x300.png,RU,ru,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,hanjoudesu,はんじょう,524474488,649474,18031,9980,3905,2685,2028756,Slay the Spire,https://static-cdn.jtvnw.net/jtv_user_pictures/5c970817-82cf-4bc5-9949-248947ff1150-profile_image-300x300.png,JA,ja,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,zarbex,zarbex,403594122,647636,27093,14261,2725,18169,2346853,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/436a50ca-f8e9-4cc0-aae8-def977448ac7-profile_image-300x300.png,DE,de,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,yourragegaming,yourragegaming,36926489,641791,37021,21574,1785,11130,4322742,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/70c63d12-ecae-485c-9bca-3d3f3ad5782a-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,k4sen,k4sen,44525650,638763,25319,15120,2535,2624,2527679,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/794e906d-64d7-41ab-bb89-8fb159e4124b-profile_image-300x300.png,JA,ja,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,ibai,ibai,83232866,638633,108443,36321,1055,6676,3783757,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/574228be-01ef-4eab-bc0e-a4f6b68bedba-profile_image-300x300.png,ES,es,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,deepins02,deepins02,135385636,633001,57357,26014,1460,23983,1792158,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/cdf07484-4aa6-4114-a91f-7666ba8c796a-profile_image-300x300.png,RU,ru,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,just_ns,just_ns,42316376,616013,20815,10004,3695,1421,1538209,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/42b9ddab-e29a-4efb-9ac9-288b5093e031-profile_image-300x300.png,RU,ru,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,quin69,Quin69,56649026,597332,27369,10636,3370,2256,1245103,Path of Exile 2,https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-300x300.png,NZ,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,djmariio,DjMaRiiO,1895664,596773,69715,24526,1460,24801,4039831,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/3028ed95-b681-4f89-92b5-1c383d95acf3-profile_image-300x300.png,ES,es,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,elxokas,elxokas,31919607,596521,19624,12300,2910,10746,2223709,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/198c0fe9-cf41-4ef1-ad55-405c1e599f25-profile_image-300x300.png,ES,es,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,paulinholokobr,PaulinhoLOKObr,531177917,583463,51893,32415,1080,13035,2577356,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/d96bbd7a-26e5-4c5e-b6a5-149d708a973b-profile_image-300x300.png,BR,pt,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,trymacs,Trymacs,64342766,539916,18679,5664,5720,4006,1847219,Factorio,https://static-cdn.jtvnw.net/jtv_user_pictures/22a56845-20d0-4e14-932e-0ec099b088eb-profile_image-300x300.png,DE,de,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,mizkif,Mizkif,94753024,539102,32495,17160,1885,-1429,2067260,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/ddd88d33-6c4f-424f-9246-5f4978c93148-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,valkyrae,Valkyrae,79615025,533800,36907,15216,2105,79248,2851424,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/d106e6cbf2483610-profile_image-300x300.png,US,en,partner,Female,2025-01-06,2025-01-12,2025,2
twitch,dota2_paragon_ru,dota2_paragon_ru,851088609,532574,47513,9157,3490,4205,2477748,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/c25f3dce-64ae-4f3e-b764-1749230f9770-profile_image-300x300.png,,ru,partner,Organization,2025-01-06,2025-01-12,2025,2
twitch,marvelrivals,MarvelRivals,993419763,532225,16526,3222,9915,31818,1377230,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/ab8ad319-35ca-45ef-9c71-beb4888b69df-profile_image-300x300.png,,en,partner,Organization,2025-01-06,2025-01-12,2025,2
twitch,rekkles,Rekkles,35739604,523757,22801,9467,3320,26268,2063172,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/76a04703-a534-4fac-af66-decca8688192-profile_image-300x300.png,SE,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,ramzes,ramzes,77964394,514496,46529,10813,2855,9728,2176914,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/c44ea060-3b8c-4606-b8a9-d7cb788a54da-profile_image-300x300.png,RU,ru,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,bratishkinoff,bratishkinoff,99899949,512257,28471,16615,1850,10867,2125807,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/ababebac-f06f-40e7-b19c-2436b9311c1a-profile_image-300x300.png,RU,ru,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,stableronaldo,stableronaldo,246450563,507524,35983,20930,1455,8665,2291945,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/9aea787b-a758-4ffa-b4b0-b8c3e75f6231-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,pikabooirl,Pikabooirl,27992608,504342,12307,7740,3910,6490,1314890,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/pikabooirl-profile_image-05cde7918d476f0b-300x300.jpeg,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,emiru,Emiru,91067577,496168,40905,20184,1475,8149,1810991,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/c9f74581-c0e8-4638-8629-51dbfe401335-profile_image-300x300.png,US,en,partner,Female,2025-01-06,2025-01-12,2025,2
twitch,clix,Clix,233300375,492504,22236,11301,2615,6611,2593784,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/6f4129f6-3750-4c02-b7c8-c88a05064129-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,youngmulti,YoungMulti,28141853,488496,24684,16992,1725,8700,2150691,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/1e14837c-b52e-421a-8c0e-1c983546600a-profile_image-300x300.jpeg,PL,pl,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,xqc,xQc,71092938,481929,37494,24928,1160,3701,2053178,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/xqc-profile_image-9298dca608632101-300x300.jpeg,CA,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,dolcedasousa,DolceDasousa,1212616559,479078,15082,2960,9715,3165,,Anime Squad,https://static-cdn.jtvnw.net/jtv_user_pictures/76bf8d09-d71c-4be4-b152-048e0ea0873e-profile_image-300x300.png,ES,es,without status,Female,2025-01-06,2025-01-12,2025,2
twitch,kingsleague,kingsleague,121606712,477142,74633,24262,1180,17625,2728643,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/881bf9b5-a6bb-419a-950a-b15a36e0dd0e-profile_image-300x300.png,ES,es,partner,Organization,2025-01-06,2025-01-12,2025,2
twitch,by_owl,by_Owl,47966045,476279,48747,15242,1875,12534,1766117,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/bf536823-ee38-4962-b0e8-fabbee8eede8-profile_image-300x300.png,UA,ru,partner,Female,2025-01-06,2025-01-12,2025,2
twitch,lacy,Lacy,494543675,472964,34218,17148,1655,7833,3445983,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/701f5110-3812-42e0-8659-42dd8cf66e07-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,yuuri22,yuuri22,499780312,470947,78608,44152,640,13462,928643,Among Us,https://static-cdn.jtvnw.net/jtv_user_pictures/88854142-6e95-4c57-9b30-b3433a9c9a8f-profile_image-300x300.jpeg,BR,pt,affilate,Male,2025-01-06,2025-01-12,2025,2
twitch,ironmouse,ironmouse,175831187,470027,25637,9293,3035,4078,1315769,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-300x300.png,PR,en,partner,Female,2025-01-06,2025-01-12,2025,2
twitch,angryginge13,angryginge13,598713647,468959,19637,10579,2660,7986,2202773,EA Sports FC 25,https://static-cdn.jtvnw.net/jtv_user_pictures/5efe32b5-32a1-43dc-805e-c63302f95bee-profile_image-300x300.png,UK,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,tck10,TcK10,499928989,463068,14383,7265,3825,10783,1546277,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/4e24a619-4154-4d58-b8af-fc4dad46d521-profile_image-300x300.png,BR,pt,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,elajjaz,Elajjaz,26921830,462717,13594,8745,3175,251,879318,The Witcher 2: Assassins of Kings,https://static-cdn.jtvnw.net/jtv_user_pictures/e85bf53e-8e0a-4a35-824d-d2958293c3a6-profile_image-300x300.png,SE,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,ow_esports,ow_esports,137512364,456383,32163,22263,1230,3264,520599,Overwatch 2,https://static-cdn.jtvnw.net/jtv_user_pictures/a8c959b1-750e-47d2-9cae-d8c2b1327d82-profile_image-300x300.png,,en,partner,Organization,2025-01-06,2025-01-12,2025,2
twitch,shlorox,Shlorox,40784764,455253,14389,5831,4685,985,1041349,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/shlorox-profile_image-4be72b9009ae00a8-300x300.png,ES,de,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,dafran,dafran,41314239,453360,13414,5447,4995,4457,1204055,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/dafran-profile_image-98c45a96ca6ad150-300x300.png,DK,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,xaryu,Xaryu,32085830,451051,18477,9806,2760,5988,1460320,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/b79e636b-26ad-49f8-8fd1-60a6e4cf9cca-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,therealmarzaa,TheRealMarzaa,89600394,445339,18325,9647,2770,7373,2334571,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/b9dd0e37-11f5-47a5-90be-605528949612-profile_image-300x300.png,IT,it,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,gotaga,Gotaga,24147592,444646,77731,9280,2875,5387,1877997,Rocket League,https://static-cdn.jtvnw.net/jtv_user_pictures/69e324f6-fc7d-4131-89ed-227a955637cf-profile_image-300x300.png,FR,fr,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,luquet4,LuquEt4,267635380,437052,21769,13346,1965,6418,2821695,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/0863a8b0-7fdb-44a9-8212-680cfbaa38f9-profile_image-300x300.png,BR,pt,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,mazellovvv,mazellovvv,270698079,434077,27261,13357,1950,26908,2210916,Detroit: Become Human,https://static-cdn.jtvnw.net/jtv_user_pictures/29d2767f-443b-48cc-b689-d3a863972c4d-profile_image-300x300.png,RU,ru,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,ohnepixel,ohnePixel,43683025,434063,36495,18213,1430,14721,1965488,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/5742b015-e6ed-4f7c-a1dd-87cd88fe1eb9-profile_image-300x300.png,DE,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,lirik,LIRIK,23161357,431307,21929,11107,2330,-34,1133206,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,gabepeixe,gabepeixe,59799994,417865,16289,6191,4050,5985,1142344,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/5bb6bc7d-4371-4f10-8827-7dc925f83230-profile_image-300x300.png,BR,pt,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,bisteconee,Bisteconee,512137332,405452,32205,17377,1400,28137,2133391,MiSide,https://static-cdn.jtvnw.net/jtv_user_pictures/00aed781-c3f2-49d8-88a4-3d6f0feb4b0f-profile_image-300x300.png,BR,pt,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,nadeshot,Nadeshot,21130533,403668,14824,6795,3565,6710,1280029,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/c1932ea2-dedd-4a4c-a7a7-d51697478464-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,cr_arisakaaa,ありさか,193290026,394602,14902,9645,2455,5306,1400306,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/d84a1cac-ee7a-4b6b-9f3f-e3a8abfc8e30-profile_image-300x300.png,JA,ja,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,gronkh,GRONKH,12875057,394477,29325,22542,1050,1483,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/gronkh-profile_image-76b34139eaa46bb5-300x300.png,DE,de,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,shadowkekw,shadowkekw,465131731,392936,48407,29844,790,5218,778921,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/55a5e785-9c08-47f5-bcff-895224deb51f-profile_image-300x300.png,RU,ru,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,elmariana,ElMariana,496795673,390598,35294,18028,1300,17031,1950953,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/0107210e-a98c-409d-92a6-1caf70bb3953-profile_image-300x300.png,MX,es,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,ninja,Ninja,19571641,386296,14671,8162,2840,9744,1922416,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/90d40495-f467-4911-9035-72d8d10a49c5-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,stream_cuxixu,stream_cuxixu,1229092440,385973,10777,3936,5885,13794,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/4b70e1ba-39ec-4060-ad9d-51146a041121-profile_image-300x300.png,,pt,without status,Organization,2025-01-06,2025-01-12,2025,2
twitch,lord_kebun,Lord_Kebun,163836275,380390,12898,9222,2475,1098,1182279,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/be4e8251-2cd7-453c-8a83-41412cfa48dc-profile_image-300x300.png,US,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,gorgc,Gorgc,108268890,379199,12904,7675,2965,445,1010155,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-300x300.jpeg,SE,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,etoiles,Etoiles,85800130,369127,12323,7508,2950,1967,1132097,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/4eecaab8-4de3-4bcc-b2b7-f3a03e8273a8-profile_image-300x300.png,FR,fr,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,dakillzor,Dakillzor,25722719,366200,5169,2213,9935,525,271351,World of Tanks,https://static-cdn.jtvnw.net/jtv_user_pictures/ba5e4714-b7dd-43f5-9c62-df0c91647482-profile_image-300x300.png,BE,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,trailerparkboys,TrailerParkBoys,985614815,363327,4714,3179,6860,241,,Always On,https://static-cdn.jtvnw.net/jtv_user_pictures/43de5b88-f75d-4487-adc3-0874f69bf012-profile_image-300x300.png,,en,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,jasper7se,Jasper7se,77415295,360044,14729,6859,3150,2229,1310213,Overwatch 2,https://static-cdn.jtvnw.net/jtv_user_pictures/4b329a05-aafd-4e91-87d0-ce8dc80c745c-profile_image-300x300.png,JA,ja,partner,Male,2025-01-06,2025-01-12,2025,2
twitch,juansguarnizo,juansguarnizo,121510236,354136,91516,25296,840,12230,2270342,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/74586414-e27b-4347-89c5-109e42ac3e1d-profile_image-300x300.png,CO,es,partner,Male,2025-01-06,2025-01-12,2025,2
