platform,channel_name,channel_display_name,channel_id,hours_watched,peak_viewers,average_viewers,airtime_in_m,followers_gain,live_views,last_streamed_game,avatar_url,channel_country,stream_language,partnership_status,channel_type,start_date,end_date,year,week_number
twitch,kato_junichi0817,加藤純一うん〇ちゃん,545050196,1315228,139628,25213,3130,4786,5747925,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/a4977cfd-1962-41ec-9355-ab2611b97552-profile_image-300x300.png,JA,ja,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,caseoh_,caseoh_,267160288,1286880,79082,58495,1320,55298,5044534,Schoolboy Runaway,https://static-cdn.jtvnw.net/jtv_user_pictures/ef28ba12-c8ed-46d4-838b-a4c95ef5b469-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,hasanabi,HasanAbi,207813352,1241291,38148,24460,3045,2572,3480308,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/0347a9aa-e396-49a5-b0f1-31261704bab8-profile_image-300x300.jpeg,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,sheefgg,SheefGG,133896185,1236800,47641,13781,5385,10227,1097542,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/2aead78a-797a-47a3-8cf2-2a86dc00ab19-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,fps_shaka,fps_shaka,49207184,1234873,27912,16503,4490,2520,4219005,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/61f568bf-884b-4126-b17c-fc525c6d3bd4-profile_image-300x300.png,JA,ja,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,loltyler1,loltyler1,51496027,1228339,45373,19045,3870,8371,3976841,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,lacy,Lacy,494543675,1188185,31152,16130,4420,20378,7706894,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/701f5110-3812-42e0-8659-42dd8cf66e07-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,piratesoftware,PirateSoftware,151368796,1147599,21599,15251,4515,16566,1731494,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/9a1edcb1-7d62-48ab-b071-1ef64ab0f629-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,agent00,Agent00,90222258,1095113,23840,10480,6270,28310,4752548,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a83b628d80bcbe4f-profile_image-300x300.png,CA,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,quin69,Quin69,56649026,1081499,21055,11506,5640,1412,839135,Path of Exile 2,https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-300x300.png,NZ,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,stylishnoob4,stylishnoob4,50988750,1046771,24832,14797,4245,1374,2712990,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/stylishnoob4-profile_image-08271f11296c16df-300x300.png,JA,ja,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,stankrat,stankRat,159143377,1021594,43344,13607,4505,6874,803216,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/676af8ec-97de-4f41-ab49-d40233fb906f-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,summit1g,summit1g,26490481,1015667,19847,10382,5870,-167,2401430,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/99aa4739-21d6-40af-86ae-4b4d3457fce4-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,tumblurr,Tumblurr,77827128,1012152,232187,51034,1190,26150,5010080,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/76689ba7-8a3a-4369-bb9b-6ec7c54e4648-profile_image-300x300.png,IT,it,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,jynxzi,Jynxzi,411377640,963256,36494,24595,2350,37230,5201640,Tom Clancy's Rainbow Six Siege,https://static-cdn.jtvnw.net/jtv_user_pictures/645d98a0-a2eb-48a3-b687-cfbc55243e4a-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,zackrawrr,zackrawrr,552120296,961628,45280,29665,1945,4161,1805970,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,willerz,WillerZ,118155820,944067,44995,14907,3800,4582,738921,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/c41395c8-7eb3-48e1-8169-36fac4391e0c-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,gingy,Gingy,94130217,794036,42855,16747,2845,3431,628904,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/e73efb34-3aeb-445d-9fbc-ca207fdfa61f-profile_image-300x300.png,US,en,partner,Female,2024-12-30,2025-01-05,2025,1
twitch,plaqueboymax,plaqueboymax,672238954,792114,79126,33470,1420,31453,3207636,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/111c56c3-ac28-423e-ac5b-9c93e10556a8-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,timthetatman,TimTheTatman,36769016,769504,23496,16913,2730,16967,2204025,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/7dcd89d5-6700-4b05-b9c9-c7dac61c32db-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,zarbex,zarbex,403594122,747034,33369,19404,2310,26197,2301008,Sons of the Forest,https://static-cdn.jtvnw.net/jtv_user_pictures/436a50ca-f8e9-4cc0-aae8-def977448ac7-profile_image-300x300.png,DE,de,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,kamet0,Kamet0,27115917,721067,50957,15648,2765,6988,2975484,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/9e12862d-a8d0-4df2-81aa-e2241022dc98-profile_image-300x300.jpg,FR,fr,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,gaules,Gaules,181077473,659004,52698,3963,9980,4485,1403466,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/ea0fe422-84bd-4aee-9d10-fd4b0b3a7054-profile_image-300x300.png,BR,pt,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,sasatikk,sasatikk,67519684,657851,17713,9512,4150,1675,1678238,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/46df8e2c-2304-440c-994a-1f131f29c469-profile_image-300x300.png,JA,ja,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,sasavot,sasavot,89132304,641019,32979,14681,2620,33197,3960236,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/c1372b44-c4c9-451d-867e-377b0d227756-profile_image-300x300.png,RU,ru,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,glorious_e,Glorious_E,63304572,600180,21796,9176,3925,2530,1005865,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/d4d79c6d-e57c-487d-912d-e13e85d1a7bf-profile_image-300x300.png,DK,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,noway4u_sir,NoWay4u_Sir,85397463,589292,27099,13705,2580,1830,1153769,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/9e619d88755f56a8-profile_image-300x300.png,DE,de,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,k4sen,k4sen,44525650,576499,35836,15272,2265,3012,2679350,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/794e906d-64d7-41ab-bb89-8fb159e4124b-profile_image-300x300.png,JA,ja,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,zizaran,Zizaran,36483360,567998,7748,3544,9620,2849,1193656,Path of Exile 2,https://static-cdn.jtvnw.net/jtv_user_pictures/zizaran-profile_image-d534b9791c469a48-300x300.png,NO,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,ibai,ibai,83232866,565542,78472,36099,940,4022,2951909,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/574228be-01ef-4eab-bc0e-a4f6b68bedba-profile_image-300x300.png,ES,es,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,stableronaldo,stableronaldo,246450563,562080,40069,22115,1525,10056,3026445,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/9aea787b-a758-4ffa-b4b0-b8c3e75f6231-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,shroud,shroud,37402112,561834,31257,18886,1785,5390,573613,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/7ed5e0c6-0191-4eef-8328-4af6e4ea5318-profile_image-300x300.png,CA,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,sinatraa,sinatraa,138094916,536776,13973,7304,4410,11778,1406165,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/d5de7613-5632-4c20-bf83-132f5e4c28ac-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,rubius,Rubius,39276140,531279,40816,26237,1215,8768,2276468,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a2592e98-5ba6-4c9a-9d9e-cf036d6f64c2-profile_image-300x300.jpg,ES,es,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,yourragegaming,yourragegaming,36926489,524536,42636,29277,1075,7129,2777381,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/70c63d12-ecae-485c-9bca-3d3f3ad5782a-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,pestily,Pestily,106013742,522082,26516,9214,3400,3218,737148,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/6d33e15c-f918-468f-9a29-f56399786532-profile_image-300x300.png,AU,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,mooda,mooda,567928581,510621,12291,4310,7110,15138,2111638,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/a54fbe1c-2719-4f79-bcd6-ef9b2fdb2257-profile_image-300x300.png,CA,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,nmplol,Nmplol,21841789,507165,34517,23774,1280,2204,1545891,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/e4d9bf96-311d-487a-b5eb-9f9a94e0f795-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,fontinnelerj,fontinnelerj,1115293167,497394,20071,12108,2465,21914,1622167,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/fc78a2b9-a6dc-4921-91fd-471b2782e813-profile_image-300x300.png,BR,pt,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,ratirl,RATIRL,57292293,495540,6055,2973,10005,437,824376,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/ratirl-profile_image-9721e084b66a697e-300x300.png,SE,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,xqc,xQc,71092938,492379,41563,26261,1125,-469,1977268,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/xqc-profile_image-9298dca608632101-300x300.jpeg,CA,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,hanjoudesu,はんじょう,524474488,490744,23769,10886,2705,1926,1594799,Slay the Spire,https://static-cdn.jtvnw.net/jtv_user_pictures/5c970817-82cf-4bc5-9949-248947ff1150-profile_image-300x300.png,JA,ja,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,djmariio,DjMaRiiO,1895664,489295,48437,22584,1300,10584,2722543,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/3028ed95-b681-4f89-92b5-1c383d95acf3-profile_image-300x300.png,ES,es,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,xrohat,xRohat,430023505,488554,13941,6387,4590,4883,897613,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/dc99030e-69b1-4e11-b381-e1507c991ff0-profile_image-300x300.png,DE,de,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,lirik,LIRIK,23161357,473325,22913,12163,2335,153,1303161,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,cr_arisakaaa,ありさか,193290026,471940,17496,11062,2560,6493,1984808,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/d84a1cac-ee7a-4b6b-9f3f-e3a8abfc8e30-profile_image-300x300.png,JA,ja,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,pikabooirl,Pikabooirl,27992608,470319,14564,7227,3905,6172,1284892,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/pikabooirl-profile_image-05cde7918d476f0b-300x300.jpeg,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,thebausffs,Thebausffs,93869876,460312,28755,17156,1610,5728,1518814,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/04c65db8-ef62-4fb5-8cff-09f0521de151-profile_image-300x300.png,SE,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,ironmouse,ironmouse,175831187,459790,11603,7761,3555,4741,924679,Subnautica,https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-300x300.png,PR,en,partner,Female,2024-12-30,2025-01-05,2025,1
twitch,recrent,Recrent,39154778,451084,14794,8904,3040,7830,2461102,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/8e9ae092-d343-4f47-a65a-26ce3d2da6ab-profile_image-300x300.png,RU,ru,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,caedrel,Caedrel,92038375,446931,21566,15775,1700,1416,1319050,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/483a37ac-58fd-4e2f-8dc3-2c68a0164112-profile_image-300x300.png,UK,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,dunduk,Dunduk,47124404,443173,11419,4703,5655,2086,1507808,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/34f3d4fd-4018-4f49-8558-8efbba90f199-profile_image-300x300.jpg,RU,ru,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,gamesdonequick,GamesDoneQuick,22510310,440838,66183,7483,3535,2854,146808,Ori and the Blind Forest,https://static-cdn.jtvnw.net/jtv_user_pictures/b3fc1f16-0818-4121-8711-c31b9469bc21-profile_image-300x300.png,,en,partner,Organization,2024-12-30,2025-01-05,2025,1
twitch,ludwig,Ludwig,40934651,425081,25208,14916,1710,13888,651689,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/bde8aaf5-35d4-4503-9797-842401da900f-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,dakillzor,Dakillzor,25722719,423439,4950,2645,9610,1075,232951,World of Tanks,https://static-cdn.jtvnw.net/jtv_user_pictures/ba5e4714-b7dd-43f5-9c62-df0c91647482-profile_image-300x300.png,BE,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,angryginge13,angryginge13,598713647,422226,20756,10195,2485,11347,1738930,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/5efe32b5-32a1-43dc-805e-c63302f95bee-profile_image-300x300.png,UK,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,colthavok,ColtHavok,119089037,418445,5389,2511,10000,8699,,Call of Duty: Black Ops 6,https://static-cdn.jtvnw.net/jtv_user_pictures/03322e89-83ce-4ca1-aa54-0cb36d3d8ade-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,emiru,Emiru,91067577,407508,20713,16034,1525,2711,1384205,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/c9f74581-c0e8-4638-8629-51dbfe401335-profile_image-300x300.png,US,en,partner,Female,2024-12-30,2025-01-05,2025,1
twitch,maximal_schradin,MAXIMAL_SCHRADIN,656099497,406624,21534,7394,3300,17088,1409885,Special Events,https://static-cdn.jtvnw.net/jtv_user_pictures/d17c00c3-92b2-47d7-821f-79ba51b24f40-profile_image-300x300.png,DE,de,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,dolcedasousa,DolceDasousa,1212616559,402111,10980,2517,9590,5624,,Anime Squad,https://static-cdn.jtvnw.net/jtv_user_pictures/76bf8d09-d71c-4be4-b152-048e0ea0873e-profile_image-300x300.png,,es,without status,,2024-12-30,2025-01-05,2025,1
twitch,welovegames,WELOVEGAMES,30814134,397087,9168,4032,5910,1938,1461418,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/welovegames-profile_image-15afef2e74a108da-300x300.png,RU,ru,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,nadeshot,Nadeshot,21130533,394974,11498,7237,3275,6286,1280454,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/c1932ea2-dedd-4a4c-a7a7-d51697478464-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,jltomy,JLTomy,155601320,394121,23042,13286,1780,1752,1449310,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/aa2bc80a-e317-494a-a94d-7492889e4f66-profile_image-300x300.png,FR,fr,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,bastighg,BastiGHG,38121996,391635,21882,10706,2195,11064,1708481,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/865826b7-35e7-47be-9bb8-aff3be1fa08f-profile_image-300x300.png,DE,de,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,lord_kebun,Lord_Kebun,163836275,389354,12712,9383,2490,2494,1018949,Grand Theft Auto V,https://static-cdn.jtvnw.net/jtv_user_pictures/be4e8251-2cd7-453c-8a83-41412cfa48dc-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,kingsleague,kingsleague,121606712,389348,39503,18840,1240,15913,2041764,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/881bf9b5-a6bb-419a-950a-b15a36e0dd0e-profile_image-300x300.png,ES,es,partner,Organization,2024-12-30,2025-01-05,2025,1
twitch,extraemily,ExtraEmily,517475551,386865,35612,23213,1000,4836,789717,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/4d2f4f20-4dba-4866-8a41-542378cb7089-profile_image-300x300.png,US,en,partner,Female,2024-12-30,2025-01-05,2025,1
twitch,mira,mira,79294007,385924,5009,2313,10015,6164,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/0c4b5b4d-d38f-49d6-995a-ceafbf9d2432-profile_image-300x300.png,RU,en,partner,Female,2024-12-30,2025-01-05,2025,1
twitch,alanzoka,alanzoka,38244180,384955,30307,18260,1265,8591,1412376,The Chronicles of Riddick: Escape from Butcher Bay,https://static-cdn.jtvnw.net/jtv_user_pictures/64d44235-1dee-4bca-95da-bee1ee96eea3-profile_image-300x300.png,BR,pt,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,elajjaz,Elajjaz,26921830,384131,13876,9525,2420,738,727046,The Witcher,https://static-cdn.jtvnw.net/jtv_user_pictures/e85bf53e-8e0a-4a35-824d-d2958293c3a6-profile_image-300x300.png,SE,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,necros,Necros,129625799,381778,14555,7308,3135,12672,1241410,Marvel Rivals,https://static-cdn.jtvnw.net/jtv_user_pictures/d129a627-ea3f-4188-af1e-c30e2a1725c9-profile_image-300x300.png,RS,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,setsuko,setsuko,606510515,379698,9220,5451,4180,2281,,Teamfight Tactics,https://static-cdn.jtvnw.net/jtv_user_pictures/281663fb-449e-4ede-a8e3-eecca3edac0d-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,ohnepixel,ohnePixel,43683025,377219,22153,13760,1645,8734,1463779,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/5742b015-e6ed-4f7c-a1dd-87cd88fe1eb9-profile_image-300x300.png,DE,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,xaryu,Xaryu,32085830,374943,33981,8395,2680,6960,1268387,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/b79e636b-26ad-49f8-8fd1-60a6e4cf9cca-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,t2x2,T2x2,48189727,368690,25259,15049,1470,22142,1842227,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/c3279fd1-6f68-4f40-bb7a-c358a6f7a492-profile_image-300x300.png,RU,ru,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,voodoosh,VooDooSh,87481167,368681,11541,7277,3040,1500,3538668,Heroes of Might and Magic III: The Restoration of Erathia,https://static-cdn.jtvnw.net/jtv_user_pictures/c587ab08-3356-40d4-92d6-be1b1a47ba55-profile_image-300x300.png,RU,ru,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,therealmarzaa,TheRealMarzaa,89600394,363112,15809,7275,2995,7846,1692749,Kings League,https://static-cdn.jtvnw.net/jtv_user_pictures/b9dd0e37-11f5-47a5-90be-605528949612-profile_image-300x300.png,IT,it,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,jasontheween,jasontheween,107117952,362485,29684,15210,1430,7908,2181274,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/a04be2b0-9cc1-403c-a4b0-47b32d1fe640-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,agurin,agurin,31545223,356434,19901,4410,4850,5942,1176845,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/3ca65c72-26bc-4fcb-878d-cc29d2f45bfe-profile_image-300x300.png,DE,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,gorgc,Gorgc,108268890,354915,11744,7566,2815,484,982081,Dota 2,https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-300x300.jpeg,SE,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,honeyxxo,HONEYxxo,214337266,347645,19787,3749,5565,3814,406701,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/aac7b554-8564-46d1-bd2f-d2c3e7d76815-profile_image-300x300.png,US,en,partner,Female,2024-12-30,2025-01-05,2025,1
twitch,trey24k,Trey24k,119522206,340931,7270,3501,5845,925,379105,Escape from Tarkov,https://static-cdn.jtvnw.net/jtv_user_pictures/a1b416de-d68f-4906-b49b-f5d1d8970101-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,forsen,forsen,22484632,338294,10645,7838,2590,134,860636,League of Legends,https://static-cdn.jtvnw.net/jtv_user_pictures/forsen-profile_image-48b43e1e4f54b5c8-300x300.png,SE,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,jinnytty,Jinnytty,159498717,337518,12722,4952,4090,2556,1178300,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/37567ea1-8246-4385-bcf6-8a3cdb9ca93b-profile_image-300x300.png,KR,en,partner,Female,2024-12-30,2025-01-05,2025,1
twitch,trymacs,Trymacs,64342766,333173,16614,8788,2275,3813,1048359,Factorio,https://static-cdn.jtvnw.net/jtv_user_pictures/22a56845-20d0-4e14-932e-0ec099b088eb-profile_image-300x300.png,DE,de,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,shylily,Shylily,100901794,324565,9828,4863,4005,4724,732315,Subnautica,https://static-cdn.jtvnw.net/jtv_user_pictures/c1dfa8fd-9987-4fc4-9de3-2c99666da297-profile_image-300x300.png,DE,en,partner,Female,2024-12-30,2025-01-05,2025,1
twitch,mizkif,Mizkif,94753024,323239,25346,17473,1110,-494,1547445,World of Warcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/ddd88d33-6c4f-424f-9246-5f4978c93148-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
twitch,silky,Silky,451786566,322259,24481,10596,1825,7900,1607070,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/1ac703ee-57aa-4e68-86df-838d52a5193f-profile_image-300x300.png,US,en,partner,Male,2024-12-30,2025-01-05,2025,1
